Filename	Atlas Name	Biospecimen	Assay	Level	Organ	Diagnosis	Data Access	File Format	HTAN Parent Data File ID	HTAN Data File ID	Data Category	Matrix Type	Linked Matrices	Cell Median Number Reads	Cell Median Number Genes	Cell Total	Sc RN Aseq Workflow Type	Sc RN Aseq Workflow Parameters Description	Workflow Link	Workflow Version	Synapse Id	Atlasid	Data File ID	Parent Data File ID	Is Raw Sequencing	Release Version	Metadata	View
sc_RNAseq_level_3/HT125P1-XB4-features.tsv.gz	HTAN WUSTL	HTA12_12_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2004	HTA12_12_3011	Other	Raw Counts		42876	1129	10166	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116926	HTA12	HTA12_12_3011	HTA12_12_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB4-matrix.mtx.gz	HTAN WUSTL	HTA12_12_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2004	HTA12_12_3012	Gene Expression	Raw Counts		42876	1129	10166	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117034	HTA12	HTA12_12_3012	HTA12_12_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB1_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_13_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2001	HTA12_13_3001	Other	Raw Counts		80617	1489	4699	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116973	HTA12	HTA12_13_3001	HTA12_13_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB1_1-features.tsv.gz	HTAN WUSTL	HTA12_13_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2001	HTA12_13_3002	Other	Raw Counts		80617	1489	4699	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116904	HTA12	HTA12_13_3002	HTA12_13_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB1_1-matrix.mtx.gz	HTAN WUSTL	HTA12_13_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2001	HTA12_13_3003	Gene Expression	Raw Counts		80617	1489	4699	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117020	HTA12	HTA12_13_3003	HTA12_13_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB2_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_13_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2002	HTA12_13_3004	Other	Raw Counts		88560	1218	7500	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116986	HTA12	HTA12_13_3004	HTA12_13_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB2_1-features.tsv.gz	HTAN WUSTL	HTA12_13_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2002	HTA12_13_3005	Other	Raw Counts		88560	1218	7500	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116936	HTA12	HTA12_13_3005	HTA12_13_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB2_1-matrix.mtx.gz	HTAN WUSTL	HTA12_13_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2002	HTA12_13_3006	Gene Expression	Raw Counts		88560	1218	7500	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117033	HTA12	HTA12_13_3006	HTA12_13_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB3_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_13_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2003	HTA12_13_3007	Other	Raw Counts		96661	1252	6467	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116968	HTA12	HTA12_13_3007	HTA12_13_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB3_1-features.tsv.gz	HTAN WUSTL	HTA12_13_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2003	HTA12_13_3008	Other	Raw Counts		96661	1252	6467	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116935	HTA12	HTA12_13_3008	HTA12_13_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB3_1-matrix.mtx.gz	HTAN WUSTL	HTA12_13_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2003	HTA12_13_3009	Gene Expression	Raw Counts		96661	1252	6467	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117032	HTA12	HTA12_13_3009	HTA12_13_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB4_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_13_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2004	HTA12_13_3010	Other	Raw Counts		74762	1741	7181	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116974	HTA12	HTA12_13_3010	HTA12_13_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB4_1-features.tsv.gz	HTAN WUSTL	HTA12_13_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2004	HTA12_13_3011	Other	Raw Counts		74762	1741	7181	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116899	HTA12	HTA12_13_3011	HTA12_13_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT138P1-XB4_1-matrix.mtx.gz	HTAN WUSTL	HTA12_13_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_13_2004	HTA12_13_3012	Gene Expression	Raw Counts		74762	1741	7181	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117042	HTA12	HTA12_13_3012	HTA12_13_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB1_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_14_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2001	HTA12_14_3001	Other	Raw Counts		58683	1321	8861	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116975	HTA12	HTA12_14_3001	HTA12_14_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB1_1-features.tsv.gz	HTAN WUSTL	HTA12_14_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2001	HTA12_14_3002	Other	Raw Counts		58683	1321	8861	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116913	HTA12	HTA12_14_3002	HTA12_14_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB1_1-matrix.mtx.gz	HTAN WUSTL	HTA12_14_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2001	HTA12_14_3003	Gene Expression	Raw Counts		58683	1321	8861	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117040	HTA12	HTA12_14_3003	HTA12_14_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB2_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_14_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2002	HTA12_14_3004	Other	Raw Counts		45511	1150	11111	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116980	HTA12	HTA12_14_3004	HTA12_14_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB2_1-features.tsv.gz	HTAN WUSTL	HTA12_14_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2002	HTA12_14_3005	Other	Raw Counts		45511	1150	11111	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116907	HTA12	HTA12_14_3005	HTA12_14_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB2_1-matrix.mtx.gz	HTAN WUSTL	HTA12_14_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2002	HTA12_14_3006	Gene Expression	Raw Counts		45511	1150	11111	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117049	HTA12	HTA12_14_3006	HTA12_14_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB4_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_14_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2003	HTA12_14_3007	Other	Raw Counts		116078	1332	4970	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116978	HTA12	HTA12_14_3007	HTA12_14_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB4_1-features.tsv.gz	HTAN WUSTL	HTA12_14_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2003	HTA12_14_3008	Other	Raw Counts		116078	1332	4970	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116901	HTA12	HTA12_14_3008	HTA12_14_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT140P1-XB4_1-matrix.mtx.gz	HTAN WUSTL	HTA12_14_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_14_2003	HTA12_14_3009	Gene Expression	Raw Counts		116078	1332	4970	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117016	HTA12	HTA12_14_3009	HTA12_14_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC1_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_15_1	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2001	HTA12_15_3001	Other	Raw Counts		109583	2061	5585	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116995	HTA12	HTA12_15_3001	HTA12_15_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC1_1-features.tsv.gz	HTAN WUSTL	HTA12_15_1	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2001	HTA12_15_3002	Other	Raw Counts		109583	2061	5585	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116924	HTA12	HTA12_15_3002	HTA12_15_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC1_1-matrix.mtx.gz	HTAN WUSTL	HTA12_15_1	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2001	HTA12_15_3003	Gene Expression	Raw Counts		109583	2061	5585	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117043	HTA12	HTA12_15_3003	HTA12_15_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC2_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_15_2	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2002	HTA12_15_3004	Other	Raw Counts		119631	875	6013	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116983	HTA12	HTA12_15_3004	HTA12_15_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC2_1-features.tsv.gz	HTAN WUSTL	HTA12_15_2	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2002	HTA12_15_3005	Other	Raw Counts		119631	875	6013	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116934	HTA12	HTA12_15_3005	HTA12_15_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC2_1-matrix.mtx.gz	HTAN WUSTL	HTA12_15_2	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2002	HTA12_15_3006	Gene Expression	Raw Counts		119631	875	6013	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117022	HTA12	HTA12_15_3006	HTA12_15_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC3_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_15_3	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2003	HTA12_15_3007	Other	Raw Counts		124515	1604	4696	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116969	HTA12	HTA12_15_3007	HTA12_15_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC3_1-features.tsv.gz	HTAN WUSTL	HTA12_15_3	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2003	HTA12_15_3008	Other	Raw Counts		124515	1604	4696	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116928	HTA12	HTA12_15_3008	HTA12_15_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC3_1-matrix.mtx.gz	HTAN WUSTL	HTA12_15_3	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2003	HTA12_15_3009	Gene Expression	Raw Counts		124515	1604	4696	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117035	HTA12	HTA12_15_3009	HTA12_15_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC4_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_15_4	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2004	HTA12_15_3010	Other	Raw Counts		32070	1635	12748	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116984	HTA12	HTA12_15_3010	HTA12_15_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC4_1-features.tsv.gz	HTAN WUSTL	HTA12_15_4	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2004	HTA12_15_3011	Other	Raw Counts		32070	1635	12748	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116909	HTA12	HTA12_15_3011	HTA12_15_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT166P1-BC4_1-matrix.mtx.gz	HTAN WUSTL	HTA12_15_4	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_15_2004	HTA12_15_3012	Gene Expression	Raw Counts		32070	1635	12748	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117058	HTA12	HTA12_15_3012	HTA12_15_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT168P1-BC1_1-barcodes.tsv.gz	HTAN WUSTL	HTA12_16_1	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_16_2001	HTA12_16_3001	Other	Raw Counts		39429	937	13581	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117008	HTA12	HTA12_16_3001	HTA12_16_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT168P1-BC1_1-features.tsv.gz	HTAN WUSTL	HTA12_16_1	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_16_2001	HTA12_16_3002	Other	Raw Counts		39429	937	13581	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116942	HTA12	HTA12_16_3002	HTA12_16_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT168P1-BC1_1-matrix.mtx.gz	HTAN WUSTL	HTA12_16_1	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_16_2001	HTA12_16_3003	Gene Expression	Raw Counts		39429	937	13581	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117070	HTA12	HTA12_16_3003	HTA12_16_2001		Release 3.0	Details	
